file,atom,Count
linux/drivers/crypto/qat/qat_c3xxxvf/adf_drv.c,omitted-curly-braces,7
linux/drivers/ntb/test/ntb_pingpong.c,omitted-curly-braces,7
linux/drivers/staging/rtl8192e/rtl8192e/r8192E_phy.c,repurposed-variable,7
mysql-server/storage/ndb/src/ndbapi/NdbQueryBuilder.cpp,post-increment,7
linux/drivers/gpu/drm/omapdrm/dss/hdmi5_core.c,implicit-predicate,7
linux/drivers/staging/rtl8188eu/core/rtw_ieee80211.c,implicit-predicate,7
mysql-server/storage/ndb/src/kernel/vm/SuperPool.cpp,operator-precedence,7
mysql-server/sql/opt_sum.cc,post-increment,7
linux/drivers/usb/gadget/udc/bdc/bdc_pci.c,operator-precedence,7
linux/drivers/gpu/drm/omapdrm/dss/hdmi_common.c,omitted-curly-braces,7
linux/drivers/media/v4l2-core/v4l2-fwnode.c,operator-precedence,7
linux/drivers/gpu/drm/amd/amdgpu/amdgpu_gart.c,operator-precedence,7
linux/drivers/mfd/mt6397-core.c,implicit-predicate,7
linux/drivers/usb/core/devio.c,implicit-predicate,7
linux/drivers/watchdog/lantiq_wdt.c,operator-precedence,7
linux/drivers/mtd/ubi/io.c,operator-precedence,7
mysql-server/sql-common/sql_string.cc,repurposed-variable,7
linux/drivers/staging/wlan-ng/prism2mib.c,implicit-predicate,7
linux/drivers/spi/spi-sc18is602.c,operator-precedence,7
linux/drivers/acpi/acpi_video.c,conditional,7
linux/drivers/input/keyboard/nspire-keypad.c,implicit-predicate,7
linux/drivers/net/wireless/broadcom/b43/lo.c,repurposed-variable,7
linux/drivers/gpu/drm/drm_dma.c,omitted-curly-braces,7
linux/drivers/media/v4l2-core/videobuf-vmalloc.c,omitted-curly-braces,7
linux/drivers/staging/rtl8192e/rtl8192e/rtl_cam.c,operator-precedence,7
linux/drivers/crypto/cavium/nitrox/nitrox_isr.c,operator-precedence,7
linux/drivers/media/v4l2-core/videobuf-dvb.c,omitted-curly-braces,7
linux/drivers/media/usb/pwc/pwc-if.c,implicit-predicate,7
linux/drivers/input/misc/uinput.c,implicit-predicate,7
linux/drivers/mtd/nand/mpc5121_nfc.c,operator-precedence,7
linux/drivers/scsi/aacraid/linit.c,implicit-predicate,7
linux/drivers/gpu/drm/bochs/bochs_hw.c,omitted-curly-braces,7
mysql-server/strings/my_vsnprintf.c,repurposed-variable,7
linux/drivers/input/misc/keyspan_remote.c,implicit-predicate,7
linux/drivers/scsi/bfa/bfa_hw_ct.c,omitted-curly-braces,7
linux/drivers/net/wireless/realtek/rtlwifi/rtl8821ae/hw.c,repurposed-variable,7
linux/drivers/video/fbdev/omap2/omapfb/dss/output.c,omitted-curly-braces,7
linux/drivers/nvme/target/discovery.c,operator-precedence,7
linux/drivers/input/keyboard/tm2-touchkey.c,implicit-predicate,7
mysql-server/sql/lock.cc,comma-operator,7
linux/drivers/bluetooth/hci_ll.c,repurposed-variable,7
linux/drivers/gpu/drm/omapdrm/omap_fbdev.c,omitted-curly-braces,7
linux/drivers/watchdog/dw_wdt.c,operator-precedence,7
mysql-server/storage/perfschema/pfs_instr_class.cc,operator-precedence,7
linux/drivers/scsi/ps3rom.c,implicit-predicate,7
linux/drivers/isdn/hisax/sportster.c,omitted-curly-braces,7
linux/drivers/bluetooth/hci_ag6xx.c,omitted-curly-braces,7
linux/drivers/net/ethernet/intel/e1000e/nvm.c,operator-precedence,7
mysql-server/extra/yassl/examples/echoclient/echoclient.cpp,omitted-curly-braces,7
linux/drivers/spi/spi-orion.c,implicit-predicate,7
linux/drivers/gpu/drm/nouveau/nvkm/engine/disp/gf119.c,omitted-curly-braces,7
linux/drivers/mtd/nand/gpio.c,implicit-predicate,7
linux/drivers/input/misc/dm355evm_keys.c,omitted-curly-braces,7
linux/drivers/net/wireless/realtek/rtlwifi/rtl8192se/trx.c,operator-precedence,7
linux/drivers/gpu/drm/amd/powerplay/smumgr/tonga_smumgr.c,omitted-curly-braces,7
linux/drivers/staging/lustre/lustre/ldlm/ldlm_resource.c,implicit-predicate,7
linux/drivers/net/wireless/atmel/atmel_cs.c,omitted-curly-braces,7
linux/drivers/net/ethernet/mellanox/mlx5/core/vxlan.c,omitted-curly-braces,7
linux/drivers/char/tpm/tpm_ppi.c,operator-precedence,7
linux/drivers/scsi/lpfc/lpfc_nportdisc.c,implicit-predicate,7
linux/drivers/usb/host/ohci-exynos.c,implicit-predicate,7
linux/drivers/spi/spi-xtensa-xtfpga.c,operator-precedence,7
linux/drivers/sbus/char/uctrl.c,operator-precedence,7
linux/drivers/isdn/hisax/elsa_cs.c,omitted-curly-braces,7
linux/drivers/gpu/drm/nouveau/nvkm/subdev/mxm/mxms.c,omitted-curly-braces,7
linux/drivers/media/usb/tm6000/tm6000-dvb.c,omitted-curly-braces,7
linux/drivers/video/fbdev/omap2/omapfb/dss/hdmi_common.c,omitted-curly-braces,7
linux/drivers/watchdog/intel-mid_wdt.c,implicit-predicate,7
linux/drivers/net/bonding/bond_3ad.c,conditional,7
linux/drivers/macintosh/macio_asic.c,implicit-predicate,7
linux/drivers/scsi/nsp32.c,operator-precedence,7
linux/drivers/gpu/drm/nouveau/nvkm/subdev/clk/base.c,repurposed-variable,7
linux/drivers/soc/imx/gpcv2.c,implicit-predicate,7
linux/drivers/pcmcia/cistpl.c,assignment-as-value,7
linux/drivers/uio/uio_netx.c,omitted-curly-braces,7
linux/drivers/s390/char/sclp_rw.c,implicit-predicate,7
linux/drivers/staging/lustre/lustre/obdclass/lustre_peer.c,omitted-curly-braces,7
linux/drivers/input/misc/pwm-vibra.c,omitted-curly-braces,7
linux/drivers/net/ethernet/intel/e1000e/manage.c,operator-precedence,7
emacs/src/character.c,logic-as-control-flow,7
linux/drivers/staging/lustre/lustre/llite/lcommon_cl.c,omitted-curly-braces,7
linux/drivers/gpu/drm/amd/amdgpu/mxgpu_ai.c,implicit-predicate,7
linux/drivers/net/ethernet/qlogic/qed/qed_cxt.c,implicit-predicate,7
emacs/src/buffer.c,logic-as-control-flow,7
linux/drivers/input/misc/hp_sdc_rtc.c,operator-precedence,7
linux/drivers/net/wireless/atmel/atmel_cs.c,operator-precedence,7
linux/drivers/gpu/drm/nouveau/nvkm/subdev/clk/gk104.c,assignment-as-value,7
linux/drivers/watchdog/tangox_wdt.c,omitted-curly-braces,7
linux/drivers/gpu/drm/amd/amdgpu/amdgpu_benchmark.c,implicit-predicate,7
linux/drivers/mmc/host/via-sdmmc.c,implicit-predicate,7
linux/drivers/misc/cxl/debugfs.c,omitted-curly-braces,7
linux/drivers/mtd/nand/sh_flctl.c,implicit-predicate,7
mysql-server/sql/ha_ndbcluster_cond.cc,assignment-as-value,7
linux/drivers/acpi/dock.c,implicit-predicate,7
mysql-server/sql/mysqld.cc,logic-as-control-flow,7
linux/drivers/gpu/drm/panel/panel-sitronix-st7789v.c,omitted-curly-braces,7
linux/drivers/target/iscsi/cxgbit/cxgbit.h,operator-precedence,7
linux/drivers/net/bonding/bond_3ad.c,implicit-predicate,7
linux/drivers/phy/ti/phy-da8xx-usb.c,omitted-curly-braces,7
linux/drivers/scsi/mac_scsi.c,omitted-curly-braces,7
linux/drivers/gpu/drm/qxl/qxl_gem.c,operator-precedence,7
linux/drivers/scsi/bfa/bfad.c,implicit-predicate,7
mysql-server/storage/ndb/src/kernel/vm/TransporterCallback.cpp,conditional,7
linux/drivers/mtd/mtdblock.c,implicit-predicate,7
linux/drivers/net/wireless/realtek/rtlwifi/rtl8723ae/fw.c,omitted-curly-braces,7
linux/drivers/bluetooth/btwilink.c,omitted-curly-braces,7
linux/drivers/watchdog/max77620_wdt.c,operator-precedence,7
linux/drivers/char/tpm/tpm_tis_spi.c,omitted-curly-braces,7
linux/drivers/media/usb/stk1160/stk1160-v4l.c,conditional,7
linux/drivers/gpu/drm/amd/amdgpu/amdgpu_amdkfd.c,operator-precedence,7
linux/drivers/net/wireless/ath/wil6210/wil_crash_dump.c,omitted-curly-braces,7
linux/drivers/gpu/drm/nouveau/nvkm/subdev/clk/gk20a.c,implicit-predicate,7
linux/drivers/misc/cxl/hcalls.c,omitted-curly-braces,7
linux/drivers/staging/lustre/lustre/llite/vvp_page.c,operator-precedence,7
linux/drivers/crypto/rockchip/rk3288_crypto_ablkcipher.c,omitted-curly-braces,7
linux/drivers/pcmcia/bcm63xx_pcmcia.c,conditional,7
emacs/src/cygw32.c,omitted-curly-braces,7
linux/drivers/net/wireless/ti/wlcore/cmd.c,implicit-predicate,7
linux/drivers/gpu/drm/nouveau/nvkm/subdev/mxm/base.c,omitted-curly-braces,7
linux/drivers/nvdimm/btt_devs.c,conditional,7
linux/drivers/infiniband/hw/hfi1/eprom.c,implicit-predicate,7
linux/drivers/net/wireless/ath/ath5k/led.c,omitted-curly-braces,7
linux/drivers/gpu/drm/drm_fb_helper.c,assignment-as-value,7
linux/drivers/net/wireless/ti/wl18xx/tx.c,omitted-curly-braces,7
mysql-server/sql/rpl_utility.cc,post-increment,7
linux/drivers/input/mouse/elan_i2c_smbus.c,omitted-curly-braces,7
linux/drivers/input/misc/drv2665.c,implicit-predicate,7
linux/drivers/char/hw_random/octeon-rng.c,operator-precedence,7
linux/drivers/scsi/advansys.c,post-increment,7
linux/drivers/gpu/drm/nouveau/nvkm/subdev/fb/ramgt215.c,implicit-predicate,7
linux/drivers/gpu/drm/amd/amdgpu/mxgpu_vi.c,implicit-predicate,7
linux/drivers/gpu/drm/bochs/bochs_drv.c,omitted-curly-braces,7
mysql-server/storage/blackhole/ha_blackhole.cc,operator-precedence,7
linux/drivers/staging/lustre/lustre/llite/glimpse.c,omitted-curly-braces,7
linux/drivers/usb/gadget/udc/omap_udc.c,post-increment,7
linux/drivers/bluetooth/btwilink.c,operator-precedence,7
linux/drivers/misc/mic/scif/scif_dma.c,conditional,7
linux/drivers/misc/mic/scif/scif_debugfs.c,operator-precedence,7
linux/drivers/pci/hotplug/ibmphp_pci.c,implicit-predicate,7
linux/drivers/scsi/arcmsr/arcmsr_attr.c,omitted-curly-braces,7
linux/drivers/phy/ti/phy-dm816x-usb.c,operator-precedence,7
linux/drivers/s390/char/sclp.h,omitted-curly-braces,7
linux/drivers/iio/adc/ltc2471.c,omitted-curly-braces,7
linux/drivers/gpu/drm/amd/amdgpu/mxgpu_vi.c,omitted-curly-braces,7
linux/drivers/soc/fsl/qe/qe_ic.c,omitted-curly-braces,7
linux/drivers/video/fbdev/metronomefb.c,implicit-predicate,7
linux/drivers/clk/keystone/sci-clk.c,operator-precedence,7
linux/drivers/video/fbdev/hecubafb.c,omitted-curly-braces,7
linux/drivers/phy/ti/phy-omap-control.c,operator-precedence,7
linux/drivers/mfd/retu-mfd.c,omitted-curly-braces,7
linux/drivers/scsi/mac_esp.c,operator-precedence,7
linux/drivers/misc/ds1682.c,omitted-curly-braces,7
mysql-server/storage/ndb/memcache/unit/test_workqueue.c,conditional,7
linux/drivers/leds/leds-s3c24xx.c,operator-precedence,7
linux/drivers/mmc/host/sdhci-xenon.c,implicit-predicate,7
linux/drivers/acpi/dptf/dptf_power.c,operator-precedence,7
linux/drivers/net/wireless/broadcom/brcm80211/brcmfmac/bcdc.c,operator-precedence,7
linux/drivers/gpu/drm/nouveau/nvkm/engine/gr/ctxgf100.c,operator-precedence,7
linux/drivers/mmc/host/rtsx_usb_sdmmc.c,conditional,7
linux/drivers/iio/buffer/kfifo_buf.c,omitted-curly-braces,7
linux/drivers/gpu/drm/arm/malidp_hw.c,operator-precedence,7
emacs/src/character.c,assignment-as-value,7
linux/drivers/input/mouse/cypress_ps2.c,conditional,7
linux/drivers/iio/frequency/adf4350.c,conditional,7
linux/drivers/staging/lustre/lustre/mdc/lproc_mdc.c,omitted-curly-braces,7
linux/drivers/macintosh/mac_hid.c,omitted-curly-braces,7
linux/drivers/target/target_core_fabric_lib.c,omitted-curly-braces,7
linux/drivers/mmc/host/s3cmci.c,conditional,7
linux/drivers/tty/tty_ldisc.c,implicit-predicate,7
linux/drivers/net/arcnet/arcnet.c,assignment-as-value,7
linux/drivers/net/wireless/ath/ath9k/htc_drv_main.c,conditional,7
linux/drivers/input/mouse/cypress_ps2.c,implicit-predicate,7
linux/drivers/gpu/drm/omapdrm/omap_plane.c,operator-precedence,7
linux/drivers/input/joystick/maplecontrol.c,omitted-curly-braces,7
linux/drivers/phy/samsung/phy-exynos5-usbdrd.c,implicit-predicate,7
linux/drivers/gpu/drm/amd/powerplay/smumgr/polaris10_smumgr.c,omitted-curly-braces,7
linux/drivers/mmc/host/s3cmci.c,post-increment,7
linux/drivers/char/tpm/tpm_crb.c,implicit-predicate,7
linux/drivers/staging/lustre/lnet/libcfs/linux/linux-crypto.c,implicit-predicate,7
mysql-server/extra/yassl/taocrypt/src/integer.cpp,repurposed-variable,7
linux/drivers/net/wireless/ath/wil6210/p2p.c,omitted-curly-braces,7
mysql-server/storage/ndb/src/kernel/error/ErrorReporter.cpp,omitted-curly-braces,7
linux/drivers/dma-buf/sw_sync.c,omitted-curly-braces,7
linux/drivers/net/ethernet/mellanox/mlx5/core/rl.c,omitted-curly-braces,7
linux/drivers/staging/rtl8188eu/hal/rtl8188e_dm.c,omitted-curly-braces,7
linux/drivers/input/joystick/sidewinder.c,assignment-as-value,7
linux/drivers/mfd/pcf50633-adc.c,omitted-curly-braces,7
linux/drivers/mtd/nand/r852.c,post-increment,7
linux/drivers/s390/char/tape_3590.c,implicit-predicate,7
linux/drivers/staging/lustre/lustre/lov/lov_ea.c,operator-precedence,7
linux/drivers/media/usb/uvc/uvc_queue.c,omitted-curly-braces,7
linux/drivers/watchdog/dw_wdt.c,omitted-curly-braces,7
mysql-server/extra/protobuf/protobuf-2.6.1/src/google/protobuf/io/zero_copy_stream_impl.cc,omitted-curly-braces,7
linux/drivers/usb/gadget/udc/bdc/bdc_cmd.c,omitted-curly-braces,7
linux/drivers/crypto/padlock-sha.c,omitted-curly-braces,7
linux/drivers/gpu/drm/nouveau/nvkm/engine/disp/channv50.c,operator-precedence,7
mysql-server/storage/ndb/src/ndbapi/NdbReceiver.cpp,conditional,7
linux/drivers/gpu/drm/amd/amdgpu/mmhub_v1_0.c,assignment-as-value,7
linux/drivers/md/dm-cache-background-tracker.c,omitted-curly-braces,7
linux/drivers/mmc/host/renesas_sdhi_internal_dmac.c,omitted-curly-braces,7
linux/drivers/watchdog/renesas_wdt.c,omitted-curly-braces,7
linux/drivers/watchdog/pic32-dmt.c,operator-precedence,7
linux/drivers/net/ethernet/mellanox/mlxsw/i2c.c,implicit-predicate,7
linux/drivers/net/wireless/ath/ath9k/eeprom_def.c,assignment-as-value,7
mysql-server/sql/mdl.cc,conditional,7
linux/drivers/net/wireless/realtek/rtlwifi/rtl8723ae/trx.c,operator-precedence,7
linux/drivers/scsi/aacraid/src.c,implicit-predicate,7
linux/drivers/ssb/sprom.c,operator-precedence,7
linux/drivers/crypto/qat/qat_c62xvf/adf_drv.c,omitted-curly-braces,7
linux/drivers/video/fbdev/ocfb.c,omitted-curly-braces,7
linux/drivers/phy/samsung/phy-exynos5250-sata.c,omitted-curly-braces,7
linux/drivers/misc/cxl/sysfs.c,assignment-as-value,7
mysql-server/storage/ndb/src/ndbapi/Ndb.cpp,post-increment,7
linux/drivers/leds/leds-sunfire.c,omitted-curly-braces,7
linux/drivers/infiniband/hw/hfi1/ruc.c,pre-increment,7
mysql-server/strings/uctypedump.c,conditional,7
linux/drivers/gpu/drm/nouveau/nvkm/subdev/i2c/aux.c,omitted-curly-braces,7
linux/drivers/media/usb/usbtv/usbtv-core.c,omitted-curly-braces,7
emacs/test/manual/etags/y-src/parse.c,operator-precedence,7
linux/drivers/gpu/drm/drm_edid_load.c,operator-precedence,7
linux/drivers/net/wireless/ath/wil6210/pcie_bus.c,omitted-curly-braces,7
linux/drivers/gpu/drm/amd/amdgpu/amdgpu_cgs.c,operator-precedence,7
linux/drivers/spi/spi-oc-tiny.c,conditional,7
linux/drivers/gpu/drm/nouveau/nouveau_bios.c,conditional,7
linux/drivers/video/fbdev/savage/savagefb-i2c.c,omitted-curly-braces,7
linux/drivers/s390/crypto/zcrypt_cex2a.c,operator-precedence,7
linux/drivers/mmc/host/sdhci-esdhc-imx.c,repurposed-variable,7
linux/drivers/pci/hotplug/pciehp_ctrl.c,omitted-curly-braces,7
linux/drivers/spi/spi-rspi.c,post-increment,7
linux/drivers/target/target_core_file.c,implicit-predicate,7
linux/drivers/net/wireless/ath/wil6210/pm.c,conditional,7
mysql-server/sql/item_func.cc,post-increment,7
linux/drivers/net/wireless/ath/ath9k/common-debug.c,omitted-curly-braces,7
linux/drivers/net/ethernet/mellanox/mlx5/core/en_txrx.c,omitted-curly-braces,7
linux/drivers/gpu/drm/amd/amdgpu/mmhub_v1_0.c,operator-precedence,7
linux/drivers/net/wireless/ath/ath5k/phy.c,post-increment,7
linux/drivers/isdn/hardware/mISDN/hfc_multi_8xx.h,operator-precedence,7
linux/drivers/input/misc/cpcap-pwrbutton.c,operator-precedence,7
linux/drivers/pcmcia/cistpl.c,conditional,7
linux/drivers/crypto/s5p-sss.c,implicit-predicate,7
linux/drivers/isdn/hisax/w6692.c,conditional,7
linux/drivers/watchdog/pic32-dmt.c,omitted-curly-braces,7
mysql-server/sql/item_cmpfunc.cc,logic-as-control-flow,7
linux/drivers/video/fbdev/omap2/omapfb/dss/hdmi5_core.c,implicit-predicate,7
linux/drivers/net/wireless/ath/ath5k/reset.c,conditional,7
linux/drivers/net/wireless/realtek/rtlwifi/rtl8723ae/rf.c,operator-precedence,7
linux/drivers/mmc/host/sdhci-bcm-kona.c,omitted-curly-braces,7
linux/drivers/char/tpm/tpm_i2c_atmel.c,omitted-curly-braces,7
linux/drivers/gpu/drm/omapdrm/tcm-sita.c,omitted-curly-braces,7
linux/drivers/watchdog/menf21bmc_wdt.c,omitted-curly-braces,7
linux/drivers/usb/core/usb-acpi.c,operator-precedence,7
linux/drivers/mmc/host/sdhci-cadence.c,implicit-predicate,7
mysql-server/regex/regexp.c,operator-precedence,7
mysql-server/strings/my_vsnprintf.c,post-increment,7
linux/drivers/usb/core/message.c,conditional,7
linux/drivers/leds/leds-sunfire.c,operator-precedence,7
linux/drivers/net/wireless/realtek/rtlwifi/rtl8192se/sw.c,omitted-curly-braces,7
linux/drivers/iio/dac/m62332.c,operator-precedence,7
mysql-server/storage/ndb/src/ndbapi/Ndb.cpp,repurposed-variable,7
linux/drivers/staging/vt6655/dpc.c,operator-precedence,7
linux/drivers/mtd/mtdconcat.c,assignment-as-value,7
linux/drivers/mtd/mtdchar.c,operator-precedence,7
linux/drivers/input/keyboard/nspire-keypad.c,omitted-curly-braces,7
linux/drivers/misc/cb710/sgbuf2.c,omitted-curly-braces,7
linux/drivers/net/arcnet/com20020-pci.c,omitted-curly-braces,7
linux/drivers/macintosh/apm_emu.c,omitted-curly-braces,7
linux/drivers/input/mouse/byd.c,operator-precedence,7
linux/drivers/gpu/drm/amd/powerplay/hwmgr/smu7_powertune.c,conditional,7
linux/drivers/usb/host/ehci-mem.c,operator-precedence,7
linux/drivers/leds/leds-ktd2692.c,omitted-curly-braces,7
linux/drivers/gpu/drm/nouveau/nv50_fbcon.c,omitted-curly-braces,7
linux/drivers/scsi/NCR53c406a.c,omitted-curly-braces,7
mysql-server/storage/heap/ha_heap.cc,assignment-as-value,7
linux/drivers/isdn/hardware/mISDN/netjet.c,repurposed-variable,7
mysql-server/storage/perfschema/pfs_global.cc,omitted-curly-braces,7
linux/drivers/isdn/mISDN/dsp_blowfish.c,operator-precedence,7
mysql-server/storage/heap/_check.c,operator-precedence,7
linux/drivers/leds/leds-lm3530.c,implicit-predicate,7
linux/drivers/macintosh/windfarm_smu_sensors.c,operator-precedence,7
linux/drivers/mfd/cs5535-mfd.c,operator-precedence,7
linux/drivers/nfc/nfcmrvl/spi.c,omitted-curly-braces,7
linux/drivers/scsi/aic7xxx/aic7xxx_pci.c,operator-precedence,7
linux/drivers/input/misc/ab8500-ponkey.c,operator-precedence,7
linux/drivers/gpu/drm/bridge/nxp-ptn3460.c,omitted-curly-braces,7
linux/drivers/bus/uniphier-system-bus.c,omitted-curly-braces,7
linux/drivers/staging/vboxvideo/vbox_irq.c,omitted-curly-braces,7
linux/drivers/mtd/onenand/generic.c,operator-precedence,7
linux/drivers/staging/vboxvideo/vbox_hgsmi.c,repurposed-variable,7
linux/drivers/gpu/drm/bridge/nxp-ptn3460.c,implicit-predicate,7
linux/drivers/crypto/qat/qat_common/adf_vf_isr.c,omitted-curly-braces,7
linux/drivers/crypto/nx/nx-842.c,implicit-predicate,7
linux/drivers/char/apm-emulation.c,operator-precedence,7
mysql-server/storage/perfschema/pfs_events_waits.cc,omitted-curly-braces,7
linux/drivers/isdn/hisax/hisax_isac.c,omitted-curly-braces,7
linux/drivers/iio/dac/stm32-dac.c,operator-precedence,7
linux/drivers/nfc/nfcmrvl/main.c,operator-precedence,7
linux/drivers/char/ds1620.c,implicit-predicate,7
linux/drivers/s390/cio/ccwgroup.c,conditional,7
linux/drivers/target/target_core_pscsi.c,conditional,7
linux/drivers/net/ethernet/mellanox/mlx5/core/debugfs.c,operator-precedence,7
linux/drivers/mfd/da9150-core.c,implicit-predicate,7
mysql-server/storage/perfschema/table_esms_by_program.cc,omitted-curly-braces,7
linux/drivers/isdn/mISDN/dsp_dtmf.c,operator-precedence,7
linux/drivers/misc/mic/bus/cosm_bus.c,operator-precedence,7
linux/drivers/usb/early/xhci-dbc.c,implicit-predicate,7
linux/drivers/s390/cio/vfio_ccw_drv.c,omitted-curly-braces,7
linux/drivers/pci/host/pci-host-common.c,implicit-predicate,7
linux/drivers/usb/chipidea/otg_fsm.c,implicit-predicate,7
linux/drivers/crypto/qat/qat_dh895xcc/adf_drv.c,omitted-curly-braces,7
mysql-server/sql/item_strfunc.cc,comma-operator,7
linux/drivers/ssb/driver_gige.c,omitted-curly-braces,7
linux/drivers/pci/host/pci-host-common.c,omitted-curly-braces,7
linux/drivers/usb/gadget/udc/gr_udc.c,conditional,7
linux/drivers/net/wireless/ath/carl9170/main.c,assignment-as-value,7
linux/drivers/input/keyboard/bf54x-keys.c,omitted-curly-braces,7
linux/drivers/idle/intel_idle.c,implicit-predicate,7
mysql-server/extra/protobuf/protobuf-2.6.1/src/google/protobuf/testing/file.cc,omitted-curly-braces,7
mysql-server/sql/inplace_vector.h,omitted-curly-braces,7
mysql-server/extra/yassl/taocrypt/mySTL/algorithm.hpp,repurposed-variable,7
linux/drivers/char/nsc_gpio.c,conditional,7
